language_group,source_file,docid,title,country,incomegroup,year,link,rag_complete,bb_info,bb_info_conf,bb_info_evidence,bb_info_stage,bb_structped,bb_structped_conf,bb_structped_evidence,bb_structped_stage,bb_targeted,bb_targeted_conf,bb_targeted_evidence,bb_targeted_stage,bb_parentstim,bb_parentstim_conf,bb_parentstim_evidence,bb_parentstim_stage,bb_preprimary,bb_preprimary_conf,bb_preprimary_evidence,bb_preprimary_stage,bb_travel,bb_travel_conf,bb_travel_evidence,bb_travel_stage,bb_merit,bb_merit_conf,bb_merit_evidence,bb_merit_stage,bb_deworm,bb_deworm_conf,bb_deworm_evidence,bb_deworm_stage
English,nep_counted_llm_rag_full.dta,186.0,Reaching All Children with Education: RACE,Lebanon,Lower middle income,2014,http://planipolis.iiep.unesco.org/en/2014/reaching-all-children-education-race-6647,1,0,0.9,,triage,0,0.9,,triage,0,0.3,children undertake an assessment at the beginning and at the end of the activity,verify,0,0.2,training of community members in the vulnerable communities such as educators mothers and youth volunteers on facilitating recreational activities,verify,0,0.3,learning material textbooks for ece child 10 40 000 40 000 40 000 400 000 400 000 400 000 1 200 000 recreational kits teaching material for ece 5 2 3 school readiness and learning for teacher 25 1 333 67 67 33 333 1 667 1 667 36 667 replacement rate for deterioration adolescents life skills provision subsidies to adolescents,verify,1,0.95,transportation costs to schools have been especially identified by previous assessments as a key barrier to access,verify,0,0.9,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,365.0,Reaching All Children with Education: RACE II (2017-2021),Lebanon,Lower middle income,2016,http://planipolis.iiep.unesco.org/en/2016/reaching-all-children-education-race-ii-2017-2021-6645,1,1,0.95,a national mass media campaign through radio tv and sms will start in advance of each scholastic year these campaigns will systematically disseminate among children caregivers and community leaders public information related to enrolment and education opportunities,verify,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.7,community based early childhood education cb ece for ages 03 05,verify,1,0.9,transportation subsidies and special needs equipment will be reviewed on a case vulnerability basis,verify,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,306.0,National strategic framework for Technical and Vocational Education and Training (TVET) 2018–2022,Lebanon,Lower middle income,2018,http://planipolis.iiep.unesco.org/en/2018/national-strategic-framework-technical-and-vocational-education-and-training-tvet-2018%E2%80%932022,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,1,0.85,link performance measurement with financial rewards,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,291.0,Lebanon five-year general education plan 2021-2025,Lebanon,Lower middle income,2021,http://planipolis.iiep.unesco.org/en/2021/lebanon-five-year-general-education-plan-2021-2025-7480,1,0,0.9,,triage,1,0.95,structured pedagogy through consistently applied approaches e g scripted lesson plans activities can ensure that teachers are prepared to support children,verify,1,0.95,This can also include approaches to grouping children by level rather than age and transitioning children based on progress,verify,0,0.9,,triage,1,0.9,goal overall objective to provide at least one year of equitable high quality and inclusive early childhood education for all children a year before the official primary entry year,verify,1,0.98,distance to school particularly to those offering grade 7 to 9 various schooling costs in particular transportation textbooks and uniforms,verify,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,327.0,Lebanon five-year higher education plan 2023-2027 [overview],Lebanon,Lower middle income,2023,http://planipolis.iiep.unesco.org/en/2023/lebanon-five-year-higher-education-plan-2023-2027-overview-7485,1,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,34.0,Education sector strategic plan (final draft),Lesotho,Lower middle income,2002,http://planipolis.iiep.unesco.org/en/2002/education-sector-strategic-plan-final-draft-3686,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.9,training of eccd facilitators 1 577 362 757 060 823 912 equipment for new eccd centres 12 968 125 438 606 469,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,295.0,Education sector plan 2016-2026,Lesotho,Lower middle income,2016,http://planipolis.iiep.unesco.org/en/2016/education-sector-plan-2016-2026-6432,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.4,develop ieccd centres and services with priority given to children from 0 to 3 years and their parents to ensure holistic child development,verify,1,0.95,to achieve quality services in eccd the moet in collaboration with unicef provides support to in service training of caregivers on how best they should provide care stimulation and pre schooling education to children,verify,0,1.0,,triage,0,0.3,incentives for improving performance the formula for calculating the index of industrial production utilises the number of graduates each institution produces,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,235.0,Lesotho Education Quality for Equality Project,Lesotho,Lower middle income,2019,http://planipolis.iiep.unesco.org/en/2019/lesotho-education-quality-equality-project-6763,1,0,0.9,,triage,0,0.9,,triage,0,1.0,strengthening primary school teaching and learning ii implementing a new maths and science curriculum and assessment support in junior secondary schools and iii demonstrating the pmi psi and development of the new lesotho model,verify,0,1.0,,triage,0,0.2,,verify,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,472.0,Education sector response Plan for novel Coronavirus (COVID-19),Lesotho,Lower middle income,2020,http://planipolis.iiep.unesco.org/en/2020/education-sector-response-plan-novel-coronavirus-covid-19-7161,1,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,198.0,The Education sector plan of Liberia - A commitment to making a difference,Liberia,Low income,2010,http://planipolis.iiep.unesco.org/en/2010/education-sector-plan-liberia-commitment-making-difference-5185,1,0,0.9,,triage,0,0.95,,triage,0,0.1,,verify,1,0.85,establish more parenting education programs and public community based day care centres and kindergartens aimed at families with children of two years and younger,verify,1,0.9,pre primary schools should be provided with more and better quality teaching learning materials,verify,0,0.9,,triage,1,0.95,establish initiate a scholarship scheme for specific categories of individuals meeting preset criteria ensuring that all special needs scholarship scheme in operation,verify,1,0.95,worm infestation has also been a major problem among school age children and has resulted in increased morbidity de worming tablets should be administered quarterly,verify
English,nep_counted_llm_rag_full.dta,153.0,Getting to Best Education Sector Plan 2017-2021,Liberia,Low income,2016,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,1,0,0.9,,triage,1,0.95,develop trial and approve teacher guides with lesson plans for english and mathematics 1 write teacher guides for grades 1 to 4 with daily lesson plans,verify,0,0.2,design fund trial evaluate and implement targeted and staged interventions to reduce the proportion of overage children and improve learning outcomes for overage students,verify,1,0.8,develop programs to promote good parenting skills and the introduction of age appropriate activities and stimulation suitable in a home setting,verify,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.9,,triage,1,0.95,procure and distribute deworming medication biannually for all four to fifteen year old students prioritizing schools in low income communities and communities without sanitation,verify
English,nep_counted_llm_rag_full.dta,221.0,Getting to Best Education Sector Plan 2017-2021,Liberia,Low income,2016,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,1,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,1,0.9,develop programs to promote good parenting skills and introduce age appropriate activities and stimulation suitable for the home setting,verify,1,0.9,improve the quality of ece assistant minister for early provision for children aged 3 to childhood education 5 years old,verify,0,0.9,,triage,1,0.9,foreign scholarship is only targeted at graduate school education minimum 3 0 grade point average recipients have to sign a memorandum of understanding,verify,1,0.97,the school deworming program targets 6 15 year old children in school and in the surrounding community across all counties,verify
English,nep_counted_llm_rag_full.dta,356.0,Liberia COVID-19 education emergency response plan,Liberia,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,1,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,1,0.95,conduct massive deworming campaign for additional schools 2 5 2 11 deworming 1 10 000 00 110 000 00 across 11 counties without deworming interventions,verify
English,nep_counted_llm_rag_full.dta,489.0,Liberia COVID-19 education emergency response plan,Liberia,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,1,0,0.9,,triage,1,0.9,provision of teaching and learning materials for ece in none gpe counties textbooks teacher guides and digital workbooks based on the reformed curriculum,verify,0,0.3,accelerated instruction for grades 1 5,verify,0,0.5,early childhood development ecd support for parents of young children through parenting and child development lessons,verify,1,0.9,procurement and provision of relevant materials including the reformed curriculum ecd curriculum teaching and learning materials for ece for none gpe supported counties,verify,0,0.9,,triage,0,0.9,,triage,1,0.95,conduct massive of children dewormed deworming report deworming campaign for male female county additional schools across district 11 counties without deworming interventions,verify
English,nep_counted_llm_rag_full.dta,499.0,Education Sector Plan 2022/23–2026/27,Liberia,Low income,2022,http://planipolis.iiep.unesco.org/en/2022/education-sector-plan-202223%E2%80%93202627-7445,1,1,0.95,school report cards and school profiles tools together these provide important inputs to inform discussions on school quality and performance with ptas at school level,verify,1,0.95,develop procure and distribute gender responsive and disability inclusive teachers’ guides to teachers in ece basic and secondary schools,verify,0,0.2,,verify,0,0.9,,triage,1,0.95,review and revise ece c lower basic c and b certificate training curricula and modules to be aligned with the newly developed student curricula,verify,0,0.9,,triage,1,0.99,the nche will set up merit based scholarships for liberian university graduates to undertake master’s or doctoral studies abroad,verify,1,1.0,scale up integrated school based health program covering vision screening deworming micronutrients supplements disability screenings menstrual hygiene education and products for all adolescent girls and other health services in schools,verify
English,nep_counted_llm_rag_full.dta,76.0,"Education Improvement Project, Lithuania, 2002-2005",Lithuania,High income,2002,http://planipolis.iiep.unesco.org/en/2002/education-improvement-project-lithuania-2002-2005-4995,1,0,0.9,,triage,1,0.9,comprehensive training materials for teachers will be prepared and disseminated at regional teachers’ education centers,verify,0,0.95,,triage,0,1.0,,triage,0,0.9,,triage,1,0.95,the development of a safe and efficient system of pupils’ transportation,verify,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,105.0,Projet d'appui à l'éducation de base (PAEB): Cadre de politique de réinstallation des populations. Cadre de gestion environnementale et sociale,Madagascar,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/projet-dappui-%C3%A0-l%C3%A9ducation-de-base-paeb-cadre-de-politique-de-r%C3%A9installation-des-populations,1,0,0.9,,triage,1,0.95,composante vise à doter des guides et manuels basés sur le nouveau programme scolaire,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,l’objectif de cette composante est d’améliorer les pratiques des enseignants pour un meilleur enseignement de la lecture et des mathématiques dans les premières années,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,207.0,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,Low income,2008,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,1,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,526.0,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,Low income,2008,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,1,0,0.9,,triage,0,0.9,,triage,0,0.2,,verify,0,0.4,i promote stimulation learning activities at an early life for all children,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
